time,temperature_2m_max,temperature_2m_min,precipitation_sum,date,city,latitude,longitude,month
2023-05-31,20.8,15.6,27.4,2023-05-31,Skikda,36.87,6.91,5
2023-06-01,20.9,15.1,4.6,2023-06-01,Skikda,36.87,6.91,6
2023-06-02,23.7,14.5,0.1,2023-06-02,Skikda,36.87,6.91,6
2023-06-03,22.3,15.8,6.7,2023-06-03,Skikda,36.87,6.91,6
2023-06-04,26.0,17.6,39.7,2023-06-04,Skikda,36.87,6.91,6
2023-06-05,22.4,17.4,0.7,2023-06-05,Skikda,36.87,6.91,6
2023-06-06,23.4,17.8,0.4,2023-06-06,Skikda,36.87,6.91,6
2023-06-07,26.8,16.5,2.2,2023-06-07,Skikda,36.87,6.91,6
2023-06-08,27.4,19.8,0.7,2023-06-08,Skikda,36.87,6.91,6
2023-06-09,27.2,21.1,1.0,2023-06-09,Skikda,36.87,6.91,6
2023-06-10,23.7,18.3,0.7,2023-06-10,Skikda,36.87,6.91,6
2023-06-11,24.4,16.5,0.0,2023-06-11,Skikda,36.87,6.91,6
2023-06-12,26.9,17.2,0.5,2023-06-12,Skikda,36.87,6.91,6
2023-06-13,26.8,20.4,5.3,2023-06-13,Skikda,36.87,6.91,6
2023-06-14,25.5,19.4,15.5,2023-06-14,Skikda,36.87,6.91,6
2023-06-15,25.3,19.3,2.0,2023-06-15,Skikda,36.87,6.91,6
2023-06-16,26.5,18.0,0.0,2023-06-16,Skikda,36.87,6.91,6
2023-06-17,26.4,16.6,0.0,2023-06-17,Skikda,36.87,6.91,6
2023-06-18,33.0,17.6,0.0,2023-06-18,Skikda,36.87,6.91,6
2023-06-19,35.7,24.8,0.0,2023-06-19,Skikda,36.87,6.91,6
2023-06-20,33.1,24.8,0.0,2023-06-20,Skikda,36.87,6.91,6
2023-06-21,37.0,24.7,0.0,2023-06-21,Skikda,36.87,6.91,6
2023-06-22,29.5,21.8,0.0,2023-06-22,Skikda,36.87,6.91,6
2023-06-23,25.9,20.6,0.0,2023-06-23,Skikda,36.87,6.91,6
2023-06-24,26.8,19.1,0.0,2023-06-24,Skikda,36.87,6.91,6
2023-06-25,26.0,19.1,0.0,2023-06-25,Skikda,36.87,6.91,6
2023-06-26,26.0,18.5,0.0,2023-06-26,Skikda,36.87,6.91,6
2023-06-27,28.2,19.6,0.0,2023-06-27,Skikda,36.87,6.91,6
2023-06-28,31.2,20.0,0.0,2023-06-28,Skikda,36.87,6.91,6
2023-06-29,28.5,19.9,0.0,2023-06-29,Skikda,36.87,6.91,6
2023-06-30,28.8,19.6,0.0,2023-06-30,Skikda,36.87,6.91,6
2023-07-01,26.1,21.6,1.3,2023-07-01,Skikda,36.87,6.91,7
2023-07-02,28.5,18.7,0.0,2023-07-02,Skikda,36.87,6.91,7
2023-07-03,27.2,19.8,0.0,2023-07-03,Skikda,36.87,6.91,7
2023-07-04,30.0,19.3,0.0,2023-07-04,Skikda,36.87,6.91,7
2023-07-05,29.5,20.3,0.0,2023-07-05,Skikda,36.87,6.91,7
2023-07-06,32.5,21.6,0.0,2023-07-06,Skikda,36.87,6.91,7
2023-07-07,40.6,25.6,0.0,2023-07-07,Skikda,36.87,6.91,7
2023-07-08,31.8,25.3,0.0,2023-07-08,Skikda,36.87,6.91,7
2023-07-09,40.2,24.5,0.0,2023-07-09,Skikda,36.87,6.91,7
2023-07-10,38.5,26.2,0.0,2023-07-10,Skikda,36.87,6.91,7
2023-07-11,38.7,26.1,0.0,2023-07-11,Skikda,36.87,6.91,7
2023-07-12,42.4,27.9,0.0,2023-07-12,Skikda,36.87,6.91,7
2023-07-13,33.4,25.4,0.0,2023-07-13,Skikda,36.87,6.91,7
2023-07-14,30.8,24.3,0.0,2023-07-14,Skikda,36.87,6.91,7
2023-07-15,40.2,23.5,0.0,2023-07-15,Skikda,36.87,6.91,7
2023-07-16,34.7,25.2,0.0,2023-07-16,Skikda,36.87,6.91,7
2023-07-17,40.1,25.8,0.0,2023-07-17,Skikda,36.87,6.91,7
2023-07-18,42.0,27.2,0.0,2023-07-18,Skikda,36.87,6.91,7
2023-07-19,40.4,27.2,0.0,2023-07-19,Skikda,36.87,6.91,7
2023-07-20,35.0,24.2,0.0,2023-07-20,Skikda,36.87,6.91,7
2023-07-21,36.2,24.2,0.0,2023-07-21,Skikda,36.87,6.91,7
2023-07-22,38.8,24.9,0.0,2023-07-22,Skikda,36.87,6.91,7
2023-07-23,44.2,25.3,0.0,2023-07-23,Skikda,36.87,6.91,7
2023-07-24,47.4,32.0,0.0,2023-07-24,Skikda,36.87,6.91,7
2023-07-25,36.5,26.5,0.0,2023-07-25,Skikda,36.87,6.91,7
2023-07-26,29.7,24.9,0.0,2023-07-26,Skikda,36.87,6.91,7
2023-07-27,31.6,21.7,0.0,2023-07-27,Skikda,36.87,6.91,7
2023-07-28,33.5,24.6,0.0,2023-07-28,Skikda,36.87,6.91,7
2023-07-29,30.9,24.4,0.0,2023-07-29,Skikda,36.87,6.91,7
2023-07-30,31.1,24.7,0.0,2023-07-30,Skikda,36.87,6.91,7
2023-07-31,30.1,24.4,0.2,2023-07-31,Skikda,36.87,6.91,7
2023-08-01,30.2,22.6,0.0,2023-08-01,Skikda,36.87,6.91,8
2023-08-02,31.1,22.2,0.0,2023-08-02,Skikda,36.87,6.91,8
2023-08-03,35.8,22.8,0.0,2023-08-03,Skikda,36.87,6.91,8
2023-08-04,30.8,21.5,4.1,2023-08-04,Skikda,36.87,6.91,8
2023-08-05,27.3,20.1,1.6,2023-08-05,Skikda,36.87,6.91,8
2023-08-06,28.6,19.9,0.0,2023-08-06,Skikda,36.87,6.91,8
2023-08-07,28.1,20.8,0.0,2023-08-07,Skikda,36.87,6.91,8
2023-08-08,27.8,19.1,0.0,2023-08-08,Skikda,36.87,6.91,8
2023-08-09,28.9,18.7,0.0,2023-08-09,Skikda,36.87,6.91,8
2023-08-10,32.6,17.9,0.0,2023-08-10,Skikda,36.87,6.91,8
2023-08-11,30.9,21.3,0.0,2023-08-11,Skikda,36.87,6.91,8
2023-08-12,29.3,20.3,0.0,2023-08-12,Skikda,36.87,6.91,8
2023-08-13,31.8,21.0,0.0,2023-08-13,Skikda,36.87,6.91,8
2023-08-14,34.7,21.3,0.0,2023-08-14,Skikda,36.87,6.91,8
2023-08-15,31.1,21.5,0.0,2023-08-15,Skikda,36.87,6.91,8
2023-08-16,35.2,21.2,0.0,2023-08-16,Skikda,36.87,6.91,8
2023-08-17,36.5,22.3,0.0,2023-08-17,Skikda,36.87,6.91,8
2023-08-18,32.8,23.4,0.0,2023-08-18,Skikda,36.87,6.91,8
2023-08-19,29.2,21.4,0.0,2023-08-19,Skikda,36.87,6.91,8
2023-08-20,29.1,22.2,0.0,2023-08-20,Skikda,36.87,6.91,8
2023-08-21,30.1,21.6,0.0,2023-08-21,Skikda,36.87,6.91,8
2023-08-22,32.0,22.1,0.0,2023-08-22,Skikda,36.87,6.91,8
2023-08-23,33.5,21.7,0.0,2023-08-23,Skikda,36.87,6.91,8
2023-08-24,32.4,21.4,0.0,2023-08-24,Skikda,36.87,6.91,8
2023-08-25,33.7,22.2,0.0,2023-08-25,Skikda,36.87,6.91,8
2023-08-26,33.2,21.0,0.0,2023-08-26,Skikda,36.87,6.91,8
2023-08-27,40.5,24.2,2.1,2023-08-27,Skikda,36.87,6.91,8
2023-08-28,28.9,22.5,0.6,2023-08-28,Skikda,36.87,6.91,8
2023-08-29,28.6,21.6,2.5,2023-08-29,Skikda,36.87,6.91,8
2023-08-30,29.6,19.4,0.0,2023-08-30,Skikda,36.87,6.91,8
2023-08-31,28.1,19.2,0.0,2023-08-31,Skikda,36.87,6.91,8
2023-09-01,31.5,19.5,0.0,2023-09-01,Skikda,36.87,6.91,9
2023-09-02,37.0,24.1,0.0,2023-09-02,Skikda,36.87,6.91,9
2023-09-03,39.3,23.6,0.0,2023-09-03,Skikda,36.87,6.91,9
2023-09-04,35.6,25.4,0.0,2023-09-04,Skikda,36.87,6.91,9
2023-09-05,29.8,20.6,0.0,2023-09-05,Skikda,36.87,6.91,9
2023-09-06,29.0,19.4,0.0,2023-09-06,Skikda,36.87,6.91,9
2023-09-07,27.3,19.6,0.0,2023-09-07,Skikda,36.87,6.91,9
2023-09-08,27.6,18.6,0.0,2023-09-08,Skikda,36.87,6.91,9
2023-09-09,29.6,18.6,0.0,2023-09-09,Skikda,36.87,6.91,9
2023-09-10,29.8,18.3,0.0,2023-09-10,Skikda,36.87,6.91,9
2023-09-11,31.9,19.3,0.0,2023-09-11,Skikda,36.87,6.91,9
2023-09-12,32.0,21.3,0.0,2023-09-12,Skikda,36.87,6.91,9
2023-09-13,31.1,22.2,2.4,2023-09-13,Skikda,36.87,6.91,9
2023-09-14,30.4,21.6,0.0,2023-09-14,Skikda,36.87,6.91,9
2023-09-15,34.8,21.8,0.0,2023-09-15,Skikda,36.87,6.91,9
2023-09-16,37.4,25.6,0.0,2023-09-16,Skikda,36.87,6.91,9
2023-09-17,41.0,26.8,0.0,2023-09-17,Skikda,36.87,6.91,9
2023-09-18,32.0,24.7,0.0,2023-09-18,Skikda,36.87,6.91,9
2023-09-19,29.9,22.6,0.0,2023-09-19,Skikda,36.87,6.91,9
2023-09-20,33.6,23.5,0.0,2023-09-20,Skikda,36.87,6.91,9
2023-09-21,29.0,21.3,0.0,2023-09-21,Skikda,36.87,6.91,9
2023-09-22,29.6,21.0,0.0,2023-09-22,Skikda,36.87,6.91,9
2023-09-23,26.4,21.7,1.7,2023-09-23,Skikda,36.87,6.91,9
2023-09-24,26.2,18.7,0.0,2023-09-24,Skikda,36.87,6.91,9
2023-09-25,26.2,16.7,0.0,2023-09-25,Skikda,36.87,6.91,9
2023-09-26,26.1,18.4,0.0,2023-09-26,Skikda,36.87,6.91,9
2023-09-27,26.7,18.2,0.0,2023-09-27,Skikda,36.87,6.91,9
2023-09-28,26.4,18.5,0.0,2023-09-28,Skikda,36.87,6.91,9
2023-09-29,26.7,17.2,0.0,2023-09-29,Skikda,36.87,6.91,9
2023-09-30,26.8,18.3,0.0,2023-09-30,Skikda,36.87,6.91,9
2023-10-01,28.6,19.9,0.0,2023-10-01,Skikda,36.87,6.91,10
2023-10-02,28.7,18.2,0.0,2023-10-02,Skikda,36.87,6.91,10
2023-10-03,29.8,17.7,0.0,2023-10-03,Skikda,36.87,6.91,10
2023-10-04,27.6,18.8,0.0,2023-10-04,Skikda,36.87,6.91,10
